date,index_code,open,high,low,close,volume
2020-03-06,UPCOMINDEX,55.43,55.43,55.06,55.42,14691406
2020-03-09,UPCOMINDEX,54.86,54.91,52.21,52.44,32251766
2020-03-10,UPCOMINDEX,52.24,53.55,52.23,53.41,15748246
2020-03-11,UPCOMINDEX,53.47,53.82,52.34,52.48,16724649
2020-03-12,UPCOMINDEX,52.29,52.29,50.66,50.92,22204618
2020-03-13,UPCOMINDEX,50.92,50.92,49.44,50.49,23058085
2020-03-16,UPCOMINDEX,50.44,50.56,49.96,50.15,11747025
2020-03-17,UPCOMINDEX,50.01,50.35,49.67,50.31,11583012
2020-03-18,UPCOMINDEX,50.33,50.63,50.26,50.37,15457401
2020-03-19,UPCOMINDEX,50.34,50.34,49.67,49.9,10580829
2020-03-20,UPCOMINDEX,49.91,50.05,49.6,49.85,16898585
2020-03-23,UPCOMINDEX,49.69,49.69,47.41,47.57,27813298
2020-03-24,UPCOMINDEX,47.57,48.54,47.57,48.51,11483679
2020-03-25,UPCOMINDEX,48.63,49.54,48.6,49.53,12572782
2020-03-26,UPCOMINDEX,49.54,49.58,48.89,49.0,10522828
2020-03-27,UPCOMINDEX,49.02,49.23,48.67,48.82,11121099
2020-03-30,UPCOMINDEX,48.81,48.81,47.5,47.63,12903768
2020-03-31,UPCOMINDEX,47.67,48.46,47.49,47.74,10107843
2020-04-01,UPCOMINDEX,47.74,48.64,47.56,48.63,10224938
2020-04-03,UPCOMINDEX,48.62,49.28,48.61,49.14,15411357
2020-04-06,UPCOMINDEX,49.13,50.34,49.13,50.33,17817924
2020-04-07,UPCOMINDEX,50.31,50.71,50.13,50.43,13991554
2020-04-08,UPCOMINDEX,50.42,50.63,50.04,50.31,10950079
2020-04-09,UPCOMINDEX,50.3,51.1,50.29,50.74,17550584
2020-04-10,UPCOMINDEX,50.8,50.8,50.38,50.63,19755524
2020-04-13,UPCOMINDEX,50.62,51.11,50.55,50.86,14438841
2020-04-14,UPCOMINDEX,50.86,51.12,50.37,50.78,17145048
2020-04-15,UPCOMINDEX,50.78,51.67,50.78,51.51,19404685
2020-04-16,UPCOMINDEX,51.55,51.56,51.22,51.54,16067498
2020-04-17,UPCOMINDEX,51.54,52.33,51.54,52.16,34870001
2020-04-20,UPCOMINDEX,52.17,52.85,52.17,52.64,28419087
2020-04-21,UPCOMINDEX,52.7,52.7,51.02,51.18,26460100
2020-04-22,UPCOMINDEX,51.05,51.58,50.73,51.48,9069989
2020-04-23,UPCOMINDEX,51.51,52.03,51.51,51.74,14684177
2020-04-24,UPCOMINDEX,51.74,51.86,51.48,51.66,17007414
2020-04-27,UPCOMINDEX,51.57,51.97,51.57,51.97,14100593
2020-04-28,UPCOMINDEX,51.93,52.13,51.8,52.11,11922319
2020-04-29,UPCOMINDEX,52.07,52.39,52.06,52.22,12134527
2020-05-04,UPCOMINDEX,52.24,52.29,51.79,51.91,11219742
2020-05-05,UPCOMINDEX,51.88,52.03,51.71,51.98,8319135
2020-05-06,UPCOMINDEX,51.98,52.34,51.87,52.34,15506218
2020-05-07,UPCOMINDEX,52.32,52.45,52.21,52.37,14613385
2020-05-08,UPCOMINDEX,52.37,53.13,52.29,52.91,31651876
2020-05-11,UPCOMINDEX,52.96,53.49,52.96,53.49,24341876
2020-05-12,UPCOMINDEX,53.46,53.63,53.02,53.63,19483075
2020-05-13,UPCOMINDEX,53.6,53.87,53.23,53.73,20136990
2020-05-14,UPCOMINDEX,53.67,53.7,53.44,53.48,22960179
2020-05-15,UPCOMINDEX,53.53,53.61,53.11,53.15,26799134
2020-05-18,UPCOMINDEX,53.15,53.31,53.01,53.29,14045023
2020-05-19,UPCOMINDEX,53.29,54.01,53.29,53.8,21927340
2020-05-20,UPCOMINDEX,53.79,54.14,53.79,54.01,16734191
2020-05-21,UPCOMINDEX,54.01,54.36,54.0,54.31,13608188
2020-05-22,UPCOMINDEX,54.32,54.48,54.07,54.24,24243651
2020-05-25,UPCOMINDEX,54.24,54.93,54.24,54.93,16388585
2020-05-26,UPCOMINDEX,54.93,55.33,54.89,55.33,19674005
2020-05-27,UPCOMINDEX,55.31,55.6,54.92,54.93,24857154
2020-05-28,UPCOMINDEX,54.92,55.15,54.9,55.01,12509084
2020-05-29,UPCOMINDEX,55.02,55.2,54.85,55.03,22450943
2020-06-01,UPCOMINDEX,55.04,55.66,55.02,55.59,26383384
2020-06-02,UPCOMINDEX,55.57,56.22,55.57,55.98,48605296
2020-06-03,UPCOMINDEX,55.98,56.33,55.84,56.33,35540796
2020-06-04,UPCOMINDEX,56.33,56.67,56.21,56.33,58429475
2020-06-05,UPCOMINDEX,56.33,56.51,55.99,56.43,49185795
2020-06-08,UPCOMINDEX,56.46,57.4,56.46,57.3,45241550
2020-06-09,UPCOMINDEX,57.3,57.52,57.02,57.29,37470264
2020-06-10,UPCOMINDEX,57.3,57.4,56.67,57.3,35765235
2020-06-11,UPCOMINDEX,57.33,57.48,55.7,55.94,57305311
2020-06-12,UPCOMINDEX,55.83,55.83,54.94,55.66,42964634
2020-06-15,UPCOMINDEX,55.92,56.27,55.35,55.54,33938426
2020-06-16,UPCOMINDEX,55.59,56.22,55.59,56.08,21277025
2020-06-17,UPCOMINDEX,56.08,56.56,55.64,55.88,20272610
2020-06-18,UPCOMINDEX,55.87,55.92,55.49,55.77,12931717
2020-06-19,UPCOMINDEX,55.76,56.42,55.76,56.34,49500726
2020-06-22,UPCOMINDEX,56.34,56.84,56.34,56.68,23712976
2020-06-23,UPCOMINDEX,56.69,56.9,56.33,56.64,20341380
2020-06-24,UPCOMINDEX,56.64,56.92,56.47,56.74,19199120
2020-06-25,UPCOMINDEX,56.71,56.71,56.3,56.63,15389352
2020-06-26,UPCOMINDEX,56.59,56.84,56.27,56.41,28594449
2020-06-29,UPCOMINDEX,56.41,56.41,56.41,56.41,0
2020-06-30,UPCOMINDEX,55.39,56.01,55.33,55.52,17777523
2020-07-01,UPCOMINDEX,55.4,56.05,55.31,56.05,12988142
2020-07-02,UPCOMINDEX,56.01,56.17,55.73,55.89,10561445
2020-07-03,UPCOMINDEX,55.88,56.41,55.68,56.26,18263754
2020-07-06,UPCOMINDEX,56.24,56.57,56.19,56.48,13212407
2020-07-07,UPCOMINDEX,56.51,56.67,56.2,56.35,12396111
2020-07-08,UPCOMINDEX,56.35,56.81,56.24,56.78,12161981
2020-07-09,UPCOMINDEX,56.77,57.18,56.69,57.16,22367776
2020-07-10,UPCOMINDEX,57.11,57.32,57.02,57.25,26858409
2020-07-13,UPCOMINDEX,57.25,57.64,57.2,57.28,12381673
2020-07-14,UPCOMINDEX,57.35,57.35,56.77,56.94,12835558
2020-07-15,UPCOMINDEX,56.96,57.16,56.81,56.98,15003165
2020-07-16,UPCOMINDEX,56.99,57.19,56.86,57.03,10932487
2020-07-17,UPCOMINDEX,57.02,57.57,56.94,57.57,29578820
2020-07-20,UPCOMINDEX,57.56,57.62,57.1,57.29,13276021
2020-07-21,UPCOMINDEX,57.3,57.41,56.98,57.36,16825788
2020-07-22,UPCOMINDEX,57.41,57.76,57.35,57.57,26442815
2020-07-23,UPCOMINDEX,57.57,57.69,56.98,57.32,12785541
2020-07-24,UPCOMINDEX,57.31,57.31,55.39,55.78,39374423
2020-07-27,UPCOMINDEX,55.62,55.62,53.47,53.65,42963024
2020-07-28,UPCOMINDEX,53.59,55.34,53.51,55.27,20282371
2020-07-29,UPCOMINDEX,55.27,55.27,53.59,54.17,20600811
2020-07-30,UPCOMINDEX,54.16,54.9,54.12,54.86,13496298
2020-07-31,UPCOMINDEX,54.86,55.11,54.53,54.8,24078518
2020-08-03,UPCOMINDEX,54.8,55.51,54.62,55.51,14825699
2020-08-04,UPCOMINDEX,55.58,56.04,55.57,55.89,14998056
2020-08-05,UPCOMINDEX,55.89,56.14,55.74,56.06,18177968
2020-08-06,UPCOMINDEX,56.85,56.85,55.97,56.12,16548633
2020-08-07,UPCOMINDEX,56.26,56.38,55.97,56.22,18051421
2020-08-10,UPCOMINDEX,56.08,56.39,56.02,56.3,14972456
2020-08-11,UPCOMINDEX,56.32,56.62,56.26,56.52,21332305
2020-08-12,UPCOMINDEX,56.44,56.86,56.44,56.78,18927726
2020-08-13,UPCOMINDEX,56.79,57.03,56.74,56.86,16985366
2020-08-14,UPCOMINDEX,56.86,57.02,56.6,56.74,28161935
2020-08-17,UPCOMINDEX,56.73,56.9,56.46,56.86,21188416
2020-08-18,UPCOMINDEX,56.87,57.13,56.78,57.09,19703160
2020-08-19,UPCOMINDEX,57.1,57.19,56.95,57.17,16718011
2020-08-20,UPCOMINDEX,57.17,57.28,57.04,57.24,17130385
2020-08-21,UPCOMINDEX,57.34,57.41,57.19,57.39,30321190
2020-08-24,UPCOMINDEX,57.4,58.45,57.37,57.98,27370092
2020-08-25,UPCOMINDEX,58.02,58.26,57.94,58.19,24780082
2020-08-26,UPCOMINDEX,58.19,58.61,58.16,58.52,25520090
2020-08-27,UPCOMINDEX,58.52,59.05,58.42,59.05,18868359
2020-08-28,UPCOMINDEX,59.06,59.41,59.0,59.33,32434585
2020-08-31,UPCOMINDEX,59.33,59.48,58.68,58.82,26683932
2020-09-01,UPCOMINDEX,58.79,58.88,58.55,58.8,17259680
2020-09-03,UPCOMINDEX,58.76,59.23,58.75,58.96,21502473
2020-09-04,UPCOMINDEX,58.94,58.95,58.46,58.89,36416707
2020-09-07,UPCOMINDEX,58.89,59.06,58.57,58.64,22019367
2020-09-08,UPCOMINDEX,58.65,58.87,58.5,58.82,16332591
2020-09-09,UPCOMINDEX,58.82,58.84,58.32,58.84,21756969
2020-09-10,UPCOMINDEX,58.83,59.11,58.81,59.03,18611169
2020-09-11,UPCOMINDEX,59.04,59.22,58.91,59.09,44185264
2020-09-14,UPCOMINDEX,59.09,59.5,59.09,59.41,33794576
2020-09-15,UPCOMINDEX,59.35,59.71,59.35,59.56,23950306
2020-09-16,UPCOMINDEX,59.58,59.8,59.56,59.76,30362165
2020-09-17,UPCOMINDEX,59.78,60.06,59.63,59.87,36765384
2020-09-18,UPCOMINDEX,59.87,60.6,59.77,60.59,49254404
2020-09-21,UPCOMINDEX,60.58,60.89,60.47,60.74,36860164
2020-09-22,UPCOMINDEX,60.7,60.73,60.35,60.66,31475948
2020-09-23,UPCOMINDEX,60.66,61.03,60.66,60.96,27279591
2020-09-24,UPCOMINDEX,60.96,61.22,60.8,61.0,26070238
2020-09-25,UPCOMINDEX,61.05,61.3,60.95,61.29,40719111
2020-09-28,UPCOMINDEX,61.29,61.78,61.25,61.78,30190024
2020-09-29,UPCOMINDEX,61.78,61.92,61.39,61.52,31704455
2020-09-30,UPCOMINDEX,61.53,61.78,61.34,61.73,26531684
2020-10-01,UPCOMINDEX,61.73,62.42,61.73,62.42,35914710
2020-10-02,UPCOMINDEX,62.43,62.77,61.63,62.35,57117741
2020-10-05,UPCOMINDEX,62.37,62.84,62.27,62.81,25164642
2020-10-06,UPCOMINDEX,62.85,63.91,62.85,63.91,32657860
2020-10-07,UPCOMINDEX,63.95,64.12,63.49,63.95,26283343
2020-10-08,UPCOMINDEX,64.03,64.04,62.95,63.53,28072466
2020-10-09,UPCOMINDEX,63.62,64.02,63.38,64.01,40600963
2020-10-12,UPCOMINDEX,64.01,64.31,63.25,63.47,27494476
2020-10-13,UPCOMINDEX,63.43,63.45,62.98,63.43,19865366
2020-10-14,UPCOMINDEX,63.42,63.42,62.67,63.13,35822648
2020-10-15,UPCOMINDEX,63.14,63.5,62.72,63.48,56064988
2020-10-16,UPCOMINDEX,63.48,64.01,63.41,63.85,35328827
2020-10-19,UPCOMINDEX,63.91,64.22,63.83,63.95,24702695
2020-10-20,UPCOMINDEX,63.89,63.92,63.32,63.71,35396903
2020-10-21,UPCOMINDEX,63.72,63.82,63.51,63.75,30546503
2020-10-22,UPCOMINDEX,63.77,63.77,63.39,63.64,20761733
2020-10-23,UPCOMINDEX,63.53,63.97,63.53,63.91,39734839
2020-10-26,UPCOMINDEX,63.91,63.99,63.32,63.57,18833440
2020-10-27,UPCOMINDEX,63.6,63.63,63.19,63.4,14581716
2020-10-28,UPCOMINDEX,63.41,63.42,62.44,62.73,21985330
2020-10-29,UPCOMINDEX,62.71,62.86,62.17,62.74,14569648
2020-10-30,UPCOMINDEX,62.74,62.98,62.46,62.85,20476958
2020-11-02,UPCOMINDEX,62.84,63.18,62.83,63.08,10549447
2020-11-03,UPCOMINDEX,63.13,64.01,62.93,63.14,10915737
2020-11-04,UPCOMINDEX,63.11,63.5,62.98,63.5,13105181
2020-11-05,UPCOMINDEX,63.5,63.55,63.24,63.31,13245878
2020-11-06,UPCOMINDEX,63.31,63.6,63.28,63.57,17524105
2020-11-09,UPCOMINDEX,63.57,64.05,63.38,64.02,13468805
2020-11-10,UPCOMINDEX,64.06,64.97,64.06,64.16,16533130
2020-11-11,UPCOMINDEX,64.22,65.11,64.11,65.03,13736795
2020-11-12,UPCOMINDEX,65.04,65.23,64.37,64.52,14312133
2020-11-13,UPCOMINDEX,64.52,64.81,64.48,64.7,24261203
2020-11-16,UPCOMINDEX,64.7,65.14,64.69,64.85,18653863
2020-11-17,UPCOMINDEX,64.83,66.15,64.83,66.15,23752474
2020-11-18,UPCOMINDEX,66.12,66.43,65.67,65.88,21390106
2020-11-19,UPCOMINDEX,65.85,66.07,65.84,66.05,21010190
2020-11-20,UPCOMINDEX,66.04,66.36,65.96,66.36,33212201
2020-11-23,UPCOMINDEX,66.43,66.73,66.42,66.69,30992867
2020-11-24,UPCOMINDEX,66.7,66.85,66.19,66.76,25128155
2020-11-25,UPCOMINDEX,66.77,67.05,66.46,66.6,29763583
2020-11-26,UPCOMINDEX,66.66,66.66,66.29,66.5,28072592
2020-11-27,UPCOMINDEX,66.48,66.86,66.41,66.79,32430997
2020-11-30,UPCOMINDEX,66.63,67.01,66.63,66.9,23480612
2020-12-01,UPCOMINDEX,66.89,67.81,66.56,67.81,29045346
2020-12-02,UPCOMINDEX,67.81,68.6,67.74,68.6,25245758
2020-12-03,UPCOMINDEX,68.6,69.04,68.6,69.02,34166759
2020-12-04,UPCOMINDEX,68.94,69.2,68.4,68.61,46802578
2020-12-07,UPCOMINDEX,68.61,68.7,68.34,68.7,31619294
2020-12-08,UPCOMINDEX,68.7,68.94,68.57,68.94,34348915
2020-12-09,UPCOMINDEX,68.94,69.54,68.86,69.26,46319817
2020-12-10,UPCOMINDEX,69.26,69.39,68.57,68.71,35719968
2020-12-11,UPCOMINDEX,68.71,68.79,68.33,68.72,45972376
2020-12-14,UPCOMINDEX,68.74,69.36,68.6,69.36,44560236
2020-12-15,UPCOMINDEX,69.68,69.84,69.49,69.62,39521462
2020-12-16,UPCOMINDEX,69.63,70.25,69.63,70.25,32753429
2020-12-17,UPCOMINDEX,70.24,70.68,70.01,70.29,46968539
2020-12-18,UPCOMINDEX,70.3,70.95,70.27,70.95,50812605
2020-12-21,UPCOMINDEX,70.94,71.7,70.94,71.64,57946670
2020-12-22,UPCOMINDEX,71.6,72.85,71.6,72.82,55037733
2020-12-23,UPCOMINDEX,72.83,73.59,72.42,73.59,59270362
2020-12-24,UPCOMINDEX,73.62,73.84,72.12,73.07,60061290
2020-12-25,UPCOMINDEX,73.26,73.33,72.09,72.94,67499084
2020-12-28,UPCOMINDEX,72.96,73.42,72.88,73.1,52826032
2020-12-29,UPCOMINDEX,73.1,73.93,72.92,73.83,53936651
2020-12-30,UPCOMINDEX,73.83,74.08,73.21,73.41,46649075
2020-12-31,UPCOMINDEX,73.35,74.45,73.33,74.45,40661473
2021-01-04,UPCOMINDEX,74.37,74.37,73.92,74.2,50949119
2021-01-05,UPCOMINDEX,74.15,74.47,74.01,74.43,46570926
2021-01-06,UPCOMINDEX,74.43,74.88,74.27,74.82,53834857
2021-01-07,UPCOMINDEX,74.81,75.41,74.66,75.38,55952396
2021-01-08,UPCOMINDEX,75.44,76.08,75.44,76.07,102175816
2021-01-11,UPCOMINDEX,76.07,76.95,76.07,76.95,55826425
2021-01-12,UPCOMINDEX,76.99,77.9,76.75,77.89,63161622
2021-01-13,UPCOMINDEX,77.88,78.32,77.67,77.93,60814612
2021-01-14,UPCOMINDEX,77.99,78.07,77.39,77.75,50679488
2021-01-15,UPCOMINDEX,77.75,78.67,77.75,78.64,93823029
2021-01-18,UPCOMINDEX,78.86,79.06,78.36,78.55,62800948
2021-01-19,UPCOMINDEX,78.54,78.85,74.69,76.15,91428865
2021-01-20,UPCOMINDEX,76.15,76.3,74.03,76.18,53854642
2021-01-21,UPCOMINDEX,76.23,77.46,76.12,77.46,51595737
2021-01-22,UPCOMINDEX,77.49,78.05,77.46,77.6,90270414
2021-01-25,UPCOMINDEX,77.59,77.66,77.34,77.42,52771354
2021-01-26,UPCOMINDEX,77.41,77.61,75.62,76.42,64756437
2021-01-27,UPCOMINDEX,76.35,76.62,74.16,74.46,55972936
2021-01-28,UPCOMINDEX,74.03,74.1,68.35,69.12,59166099
2021-01-29,UPCOMINDEX,69.09,72.11,67.76,72.08,104664671
2021-02-01,UPCOMINDEX,72.06,72.53,70.62,71.08,33117992
2021-02-02,UPCOMINDEX,71.08,71.72,70.53,71.66,27740622
2021-02-03,UPCOMINDEX,71.65,73.55,71.61,73.3,40215424
2021-02-04,UPCOMINDEX,73.35,74.07,73.19,74.06,36976095
2021-02-05,UPCOMINDEX,74.07,74.48,73.43,73.89,61872493
2021-02-08,UPCOMINDEX,73.89,73.98,72.41,72.65,48036685
2021-02-09,UPCOMINDEX,72.66,73.81,72.55,73.81,30858367
2021-02-17,UPCOMINDEX,73.82,75.81,73.82,75.74,46937986
2021-02-18,UPCOMINDEX,75.74,76.35,75.19,75.35,57515990
2021-02-19,UPCOMINDEX,75.34,76.22,75.34,76.11,72246665
2021-02-22,UPCOMINDEX,76.19,76.73,76.15,76.56,38100259
2021-02-23,UPCOMINDEX,76.62,76.76,76.25,76.47,42307047
2021-02-24,UPCOMINDEX,76.53,76.7,75.99,76.22,55102798
2021-02-25,UPCOMINDEX,76.31,76.64,76.08,76.48,36380635
2021-02-26,UPCOMINDEX,76.48,76.65,75.66,76.64,67241137
2021-03-01,UPCOMINDEX,76.65,77.2,76.65,77.15,70887650
2021-03-02,UPCOMINDEX,77.18,77.82,77.18,77.46,51313679
2021-03-03,UPCOMINDEX,77.51,78.29,77.44,78.1,58457500
2021-03-04,UPCOMINDEX,78.11,78.5,77.3,77.96,108826670
2021-03-05,UPCOMINDEX,77.99,78.57,77.41,78.56,117897792
2021-03-08,UPCOMINDEX,78.48,79.64,78.48,79.42,80891020
2021-03-09,UPCOMINDEX,79.42,79.77,78.91,79.54,89469255
2021-03-10,UPCOMINDEX,79.53,80.24,79.52,80.24,57515775
2021-03-11,UPCOMINDEX,80.25,80.7,80.01,80.34,55887470
2021-03-12,UPCOMINDEX,80.36,80.68,80.01,80.27,82870350
2021-03-15,UPCOMINDEX,80.33,80.88,80.28,80.82,51439911
2021-03-16,UPCOMINDEX,80.79,81.18,80.52,80.93,71981660
2021-03-17,UPCOMINDEX,80.93,81.71,80.76,81.71,81637201
2021-03-18,UPCOMINDEX,81.61,82.14,81.39,81.69,50601749
2021-03-19,UPCOMINDEX,81.57,81.6,81.04,81.48,113198236
2021-03-22,UPCOMINDEX,81.23,81.54,80.99,81.28,60562296
2021-03-23,UPCOMINDEX,81.35,81.68,80.56,81.14,58920987
2021-03-24,UPCOMINDEX,81.08,81.12,79.5,80.5,74290382
2021-03-25,UPCOMINDEX,80.49,80.92,79.96,80.38,51064019
2021-03-26,UPCOMINDEX,80.32,80.35,79.97,79.85,26461248
2021-03-29,UPCOMINDEX,79.79,80.54,79.77,80.52,56531715
2021-03-30,UPCOMINDEX,80.54,80.8,80.07,80.63,53723258
2021-03-31,UPCOMINDEX,80.62,81.43,80.61,81.41,88912969
2021-04-01,UPCOMINDEX,81.41,81.89,81.2,81.71,74371686
2021-04-02,UPCOMINDEX,81.71,82.51,81.71,82.27,113619406
2021-04-05,UPCOMINDEX,82.29,83.01,82.29,82.84,85729780
2021-04-06,UPCOMINDEX,82.84,82.86,82.24,82.6,81851697
2021-04-07,UPCOMINDEX,82.62,82.72,82.25,82.56,77246566
2021-04-08,UPCOMINDEX,82.82,83.25,82.31,83.07,91256591
2021-04-09,UPCOMINDEX,83.3,83.3,82.66,83.01,107622800
2021-04-12,UPCOMINDEX,83.08,84.13,83.08,84.1,79804091
2021-04-13,UPCOMINDEX,84.13,84.3,82.96,83.13,117135171
2021-04-14,UPCOMINDEX,83.19,83.4,82.38,83.4,75799898
2021-04-15,UPCOMINDEX,83.28,83.61,82.47,82.7,73288247
2021-04-16,UPCOMINDEX,82.72,82.9,81.05,81.79,129582833
2021-04-19,UPCOMINDEX,81.44,82.04,81.1,81.99,54229500
2021-04-20,UPCOMINDEX,81.99,82.38,81.5,81.73,64273600
2021-04-22,UPCOMINDEX,81.73,82.0,79.58,79.75,62209900
2021-04-23,UPCOMINDEX,79.75,80.48,78.88,80.4,109452100
2021-04-26,UPCOMINDEX,80.4,80.85,79.26,79.42,48615300
2021-04-27,UPCOMINDEX,79.42,79.96,79.24,79.41,38099300
2021-04-28,UPCOMINDEX,79.41,80.13,79.28,80.12,28938300
2021-04-29,UPCOMINDEX,80.12,80.83,80.04,80.68,40374400
2021-05-04,UPCOMINDEX,80.68,80.7,79.26,79.86,38944500
2021-05-05,UPCOMINDEX,79.86,80.76,79.8,80.66,50854300
2021-05-06,UPCOMINDEX,80.66,81.41,80.54,81.18,52172600
2021-05-07,UPCOMINDEX,81.18,81.33,80.07,80.85,97046900
2021-05-10,UPCOMINDEX,80.85,80.87,80.34,80.84,51821900
2021-05-11,UPCOMINDEX,80.84,81.13,80.63,81.07,45485600
2021-05-12,UPCOMINDEX,81.07,81.48,80.87,81.47,47850200
2021-05-13,UPCOMINDEX,81.47,81.67,81.04,81.17,51247000
2021-05-14,UPCOMINDEX,81.17,81.55,80.84,81.0,84217600
2021-05-17,UPCOMINDEX,81.0,81.14,80.12,80.42,45113700
2021-05-18,UPCOMINDEX,80.42,80.51,79.92,80.06,57654900
2021-05-19,UPCOMINDEX,80.06,80.28,79.62,79.81,37908600
2021-05-20,UPCOMINDEX,79.81,80.0,79.43,79.75,60379400
2021-05-21,UPCOMINDEX,79.75,81.8,79.53,81.63,115856700
2021-05-24,UPCOMINDEX,81.63,82.79,81.59,82.63,48479100
2021-05-25,UPCOMINDEX,82.63,83.18,82.58,82.91,57792800
2021-05-26,UPCOMINDEX,82.91,83.23,82.81,83.06,55916800
2021-05-27,UPCOMINDEX,83.06,84.41,83.06,84.08,70117100
2021-05-28,UPCOMINDEX,84.08,86.37,84.08,86.11,124340300
2021-05-31,UPCOMINDEX,86.11,88.79,86.02,88.77,107065300
2021-06-01,UPCOMINDEX,88.77,90.68,88.35,88.87,95212400
2021-06-02,UPCOMINDEX,88.87,89.81,87.81,89.39,109893200
2021-06-03,UPCOMINDEX,89.39,91.02,89.27,90.67,115090400
2021-06-04,UPCOMINDEX,90.67,91.1,89.88,90.59,166848400
2021-06-07,UPCOMINDEX,90.59,90.73,87.8,89.06,108632400
2021-06-08,UPCOMINDEX,89.06,89.32,86.0,86.4,103915800
2021-06-09,UPCOMINDEX,86.4,87.99,85.06,87.25,83514000
2021-06-10,UPCOMINDEX,87.25,87.87,86.84,87.17,74995600
2021-06-11,UPCOMINDEX,87.17,89.14,87.17,88.93,114962700
2021-06-14,UPCOMINDEX,88.93,89.3,88.34,88.83,88926400
2021-06-15,UPCOMINDEX,88.83,89.38,88.54,88.87,71166000
2021-06-16,UPCOMINDEX,88.87,89.32,88.45,88.82,79875700
2021-06-17,UPCOMINDEX,88.82,89.56,88.41,89.55,68029900
2021-06-18,UPCOMINDEX,89.55,90.23,89.52,90.22,129573600
2021-06-21,UPCOMINDEX,90.22,90.38,89.47,89.71,75717300
2021-06-22,UPCOMINDEX,89.71,90.29,89.7,90.1,74436800
2021-06-23,UPCOMINDEX,90.1,90.51,89.66,90.04,87877200
2021-06-24,UPCOMINDEX,90.04,90.43,89.44,89.68,48400900
2021-06-25,UPCOMINDEX,89.68,90.1,88.97,89.48,92581800
2021-06-28,UPCOMINDEX,89.48,89.99,89.17,89.8,66835200
2021-06-29,UPCOMINDEX,89.8,91.08,89.8,90.3,67689200
2021-06-30,UPCOMINDEX,90.3,90.61,89.99,90.25,52381300
2021-07-01,UPCOMINDEX,90.25,90.55,89.75,90.44,79368400
2021-07-02,UPCOMINDEX,90.44,90.95,90.23,90.64,101329100
2021-07-05,UPCOMINDEX,90.64,91.19,90.0,90.47,77719500
2021-07-06,UPCOMINDEX,90.47,91.47,88.99,89.07,85140800
2021-07-07,UPCOMINDEX,89.07,89.59,88.25,89.14,73415500
2021-07-08,UPCOMINDEX,89.14,89.25,88.17,88.49,46236600
2021-07-09,UPCOMINDEX,88.49,88.78,86.7,87.08,114060300
2021-07-12,UPCOMINDEX,87.08,87.74,82.52,83.89,85073100
2021-07-13,UPCOMINDEX,83.89,85.69,83.47,85.36,47995500
2021-07-14,UPCOMINDEX,85.36,85.39,83.77,84.56,40474300
2021-07-15,UPCOMINDEX,84.56,85.0,83.91,84.98,34214300
2021-07-16,UPCOMINDEX,84.98,85.54,84.98,85.33,65061900
2021-07-19,UPCOMINDEX,85.33,85.33,82.45,82.59,61736500
2021-07-20,UPCOMINDEX,82.59,83.71,82.27,83.69,44193600
2021-07-21,UPCOMINDEX,83.69,84.58,83.56,84.3,31345300
2021-07-22,UPCOMINDEX,84.3,85.71,84.3,85.57,43358400
2021-07-23,UPCOMINDEX,85.57,85.57,84.21,84.37,71776000
2021-07-26,UPCOMINDEX,84.37,84.4,83.06,83.87,35107200
2021-07-27,UPCOMINDEX,83.87,84.88,83.45,84.77,55791300
2021-07-28,UPCOMINDEX,84.77,85.17,84.75,84.96,36070100
2021-07-29,UPCOMINDEX,84.96,86.14,84.96,86.14,41680400
2021-07-30,UPCOMINDEX,86.14,86.94,85.97,86.93,82311800
2021-08-02,UPCOMINDEX,86.93,87.57,86.89,87.35,57266400
2021-08-03,UPCOMINDEX,87.35,87.71,86.92,87.59,61164300
2021-08-04,UPCOMINDEX,87.59,87.91,87.16,87.52,60950500
2021-08-05,UPCOMINDEX,87.52,87.95,87.29,87.93,53650300
2021-08-06,UPCOMINDEX,87.93,88.67,87.77,88.28,101849500
2021-08-09,UPCOMINDEX,88.28,89.4,88.1,89.38,72673500
2021-08-10,UPCOMINDEX,89.38,90.54,89.29,90.53,88448500
2021-08-11,UPCOMINDEX,90.53,92.36,90.52,92.01,76909900
2021-08-12,UPCOMINDEX,92.01,92.71,91.89,91.98,84699000
2021-08-13,UPCOMINDEX,91.98,92.3,90.89,92.17,143092700
2021-08-16,UPCOMINDEX,92.17,94.04,92.08,94.04,96236600
2021-08-17,UPCOMINDEX,94.04,94.98,93.72,94.2,78242300
2021-08-18,UPCOMINDEX,94.2,95.02,94.2,94.48,69276900
2021-08-19,UPCOMINDEX,94.48,94.72,94.17,94.71,96705200
2021-08-20,UPCOMINDEX,94.71,94.87,91.36,92.73,220414100
2021-08-23,UPCOMINDEX,92.7,92.78,91.09,91.46,100903200
2021-08-24,UPCOMINDEX,91.46,91.73,90.3,91.13,87779400
2021-08-25,UPCOMINDEX,91.13,91.55,90.54,91.53,60340100
2021-08-26,UPCOMINDEX,91.53,92.01,91.26,91.55,61950700
2021-08-27,UPCOMINDEX,91.55,92.15,90.74,92.13,118548300
2021-08-30,UPCOMINDEX,92.13,93.31,92.08,93.22,88505200
2021-08-31,UPCOMINDEX,93.22,93.97,93.09,93.77,100035000
2021-09-01,UPCOMINDEX,93.77,94.01,93.26,94.01,96286400
2021-09-06,UPCOMINDEX,94.01,94.66,93.91,94.66,121257200
